sequence.sequenceID,alignment.name,alignment.displayName,sequence.m49_country.id,sequence.m49_country.display_name,sequence.gb_place_sampled,sequence.collection_year,sequence.earliest_collection_year,sequence.latest_collection_year,sequence.gb_length,sequence.gb_create_date,sequence.gb_update_date,sequence.host,sequence.gb_pubmed_id,sequence.isolate
DQ255930,AL_Arctic_AL1a,Arctic AL1a,IND,India,Thrissur,2004,2004,2004,695,15-Nov-05,26-Jul-16,Capra hircus,16954251,IIL R98
DQ255931,AL_Arctic_AL1a,Arctic AL1a,IND,India,Manapoor,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R109
DQ255932,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kottanallore,2004,2004,2004,695,15-Nov-05,26-Jul-16,Bos taurus,16954251,IIL R110
DQ255933,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kootala,2004,2004,2004,695,15-Nov-05,26-Jul-16,Capra hircus,16954251,IIL R111
DQ255934,AL_Arctic_AL1a,Arctic AL1a,IND,India,Venginnissery,2004,2004,2004,695,15-Nov-05,26-Jul-16,Bos taurus,16954251,IIL R114
DQ255935,AL_Arctic_AL1a,Arctic AL1a,IND,India,Vadakkanchery,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,ILL R116
DQ255936,AL_Arctic_AL1a,Arctic AL1a,IND,India,Vythala,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R117
DQ255937,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kuttala,2004,2004,2004,695,15-Nov-05,26-Jul-16,Capra hircus,16954251,IIL R121
DQ255938,AL_Arctic_AL1a,Arctic AL1a,IND,India,Aarattupuzha,2004,2004,2004,695,15-Nov-05,26-Jul-16,Bos taurus,16954251,IIL R122
DQ255939,AL_Arctic_AL1a,Arctic AL1a,IND,India,Chalakkudi,2004,2004,2004,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R123
DQ255940,AL_Arctic_AL1a,Arctic AL1a,IND,India,Hyderabad,2005,2005,2005,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R141
DQ255941,AL_Arctic_AL1a,Arctic AL1a,IND,India,Bangalore,2005,2005,2005,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R142
DQ255942,AL_Arctic_AL1a,Arctic AL1a,IND,India,Bangalore,2005,2005,2005,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R144
DQ255943,AL_Arctic_AL1a,Arctic AL1a,IND,India,Bangalore,2005,2005,2005,695,15-Nov-05,26-Jul-16,Canis familiaris,16954251,IIL R145
DQ280334,AL_Arctic,Arctic,IND,India,-,-,-,2005,692,28-Dec-05,26-Jul-16,Bos taurus,-,-
DQ521213,AL_Arctic_A,Arctic A,GRL,Greenland,-,1994,1994,1994,682,27-May-06,26-Jul-16,-,-,V875GLD
KC887332,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,679,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-01
KC887335,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,678,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-09
DQ280331,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,666,28-Dec-05,26-Jul-16,Canis lupus familiaris,-,-
DQ280349,AL_Arctic,Arctic,IND,India,-,-,-,2005,663,28-Dec-05,26-Jul-16,Canis lupus familiaris,-,-
DQ280332,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,652,28-Dec-05,26-Jul-16,Canis lupus familiaris,-,-
DQ280336,AL_Arctic,Arctic,IND,India,-,-,-,2005,652,28-Dec-05,26-Jul-16,Felis catus,-,-
AY854601,AL_Arctic_AL2,Arctic AL2,KOR,South Korea,-,-,-,2005,630,30-Apr-05,26-Jul-16,Nyctereutes procyonoides,-,V737KOR
KU958725,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,613,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/saliva/1
AF360850,AL_Arctic_A,Arctic A,-,Canada,-,1991,1991,1991,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,91RABN1578
AF360851,AL_Arctic_A,Arctic A,-,Canada,-,1990,1990,1990,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,90RABN9285
AF360852,AL_Arctic_A,Arctic A,-,-,-,-,-,2001,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,91RABN0783
AF360853,AL_Arctic_A,Arctic A,-,Canada,-,1990,1990,1990,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,90RABN9196
AF360854,AL_Arctic_A,Arctic A,-,Canada,-,1991,1991,1991,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,91RABN8480
AF360855,AL_Arctic_A,Arctic A,-,Canada,-,1993,1993,1993,609,17-Apr-01,17-Apr-01,Vulpes vulpes,9191862,93RABN1090
KU958726,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,609,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/saliva/2
KU958727,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,609,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/saliva/3
KU882952,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,607,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/1
KU958728,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,607,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/saliva/4
KU958729,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,607,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/saliva/5
KU958730,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,607,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/brain/1
KU958732,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,607,05-Apr-16,05-Apr-16,Felis catus,-,Anand/cattle/saliva/1
EF178161,AL_Arctic_A,Arctic A,-,Canada,Daniel's Harbour,2003,2003,2003,606,07-Feb-07,14-Jul-16,Vulpes lagopus,-,03N2596
KU867249,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,606,05-Apr-16,05-Apr-16,Felis catus,-,Anand/cattle/brain/1
KU958731,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,604,05-Apr-16,05-Apr-16,Canis familiaris,-,Anand/dog/brain/2
KU882957,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,601,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/6
KU882959,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,601,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/8
KU882955,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,600,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/4
KU958724,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,600,05-Apr-16,05-Apr-16,hyena,-,Anand/hyena/brain/1
EF178207,AL_Arctic_A,Arctic A,-,Canada,Nain,2004,2004,2004,599,07-Feb-07,14-Jul-16,Vulpes vulpes,-,04N0573
KU882960,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,599,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/9
DQ275552,AL_Arctic_A,Arctic A,GRL,Greenland,-,1994,1994,1994,598,10-Dec-05,26-Jul-16,-,-,V879GLD
KC887342,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,597,19-Jun-13,19-Jun-13,Bos taurus,-,KVAFSU_BNG_RB-04
KC887343,AL_Arctic_AL1a,Arctic AL1a,-,India,Maharashtra,2012,2012,2012,597,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-19
KC887344,AL_Arctic_AL1a,Arctic AL1a,-,India,Maharashtra,2012,2012,2012,597,19-Jun-13,19-Jun-13,buffalo,-,KVAFSU_BNG_RBF-20
KC887345,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,597,19-Jun-13,19-Jun-13,Felis catus,-,KVAFSU_BNG_RC-06
KC887347,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,597,19-Jun-13,19-Jun-13,Equus caballus,-,KVAFSU_BNG_RE-14
KU882961,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,597,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/10
KU882958,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,595,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/7
KU882954,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,587,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/3
DQ991104,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2005,2005,2005,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB1
DQ991105,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB2
DQ991106,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB3
DQ991107,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB4
DQ991109,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2005,2005,2005,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB6
DQ991118,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,586,23-Oct-06,14-Jul-16,Bos taurus,-,NIMMB2
DQ991119,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,586,23-Oct-06,14-Jul-16,Ovis aries,-,NIMMB3
DQ991120,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB4
DQ991121,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,586,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB5
KU882953,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,586,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/2
KC887350,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,585,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-07
KU882956,AL_Arctic_AL1a,Arctic AL1a,IND,India,Anand,-,-,2016,583,05-Apr-16,06-Apr-16,buffalo,-,Anand/buffalo/brain/5
KC887348,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,579,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-17
KC887349,AL_Arctic_AL1a,Arctic AL1a,-,India,Tamil Nadu,2012,2012,2012,579,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-32
KC887340,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,574,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RC-18
KC887351,AL_Arctic_AL1a,Arctic AL1a,-,India,Kerala,2012,2012,2012,563,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-36
DQ991123,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,559,23-Oct-06,14-Jul-16,-,-,NIMMB7
KC887333,AL_Arctic_AL1a,Arctic AL1a,-,India,Karnataka,2012,2012,2012,556,19-Jun-13,19-Jun-13,Canis familiaris,-,KVAFSU_BNG_RD-38
DQ991113,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,553,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB10
DQ991122,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,553,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB6
DQ991125,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,552,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB9
DQ991129,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,552,23-Oct-06,14-Jul-16,Ovis aries,-,NIMMB13
DQ991124,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,551,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB8
DQ991117,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,549,23-Oct-06,14-Jul-16,Capra hircus,-,MVCGB15
DQ991130,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,542,23-Oct-06,14-Jul-16,Ovis aries,-,NIMMB14
DQ991131,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2006,2006,2006,542,23-Oct-06,14-Jul-16,Cervidae,-,NIMMB15
DQ991108,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2005,2005,2005,536,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB5
EF127002,AL_Arctic_AL1a,Arctic AL1a,DEU,Germany,-,-,-,2006,500,20-Dec-06,14-Jul-16,-,-,patient 1
EF127003,AL_Arctic_AL1a,Arctic AL1a,DEU,Germany,-,-,-,2006,500,20-Dec-06,14-Jul-16,-,-,patient 1
EF127004,AL_Arctic_AL1a,Arctic AL1a,DEU,Germany,-,-,-,2006,500,20-Dec-06,14-Jul-16,-,-,patient 2
EF127005,AL_Arctic_AL1a,Arctic AL1a,DEU,Germany,-,-,-,2006,500,20-Dec-06,14-Jul-16,-,-,patient 2
EF127006,AL_Arctic_AL1a,Arctic AL1a,DEU,Germany,-,-,-,2006,500,20-Dec-06,14-Jul-16,-,-,patient 3
JN258501,AL_Arctic_A,Arctic A,GRL,Greenland,-,1990,1990,1990,500,07-Dec-11,25-Jul-16,-,22100340,90V865GRN
JN258505,AL_Arctic_A,Arctic A,GRL,Greenland,-,1992,1992,1992,500,07-Dec-11,25-Jul-16,-,22100340,92V870GRN
JN258507,AL_Arctic_A,Arctic A,GRL,Greenland,-,1993,1993,1993,500,07-Dec-11,25-Jul-16,-,22100340,93V872GRN
JN258509,AL_Arctic_A,Arctic A,GRL,Greenland,-,1994,1994,1994,500,07-Dec-11,25-Jul-16,-,22100340,94V876GRN
DQ991128,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,475,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,NIMMB12
EF460818,AL_Arctic_A,Arctic A,-,Norway,Svalbard,1999,1999,1999,459,01-Mar-08,01-Mar-08,Vulpes lagopus,-,RV2305
HQ829842,AL_Arctic_AL1a,Arctic AL1a,IND,India,Pantnagar,2009,2009,2009,449,24-Jul-11,25-Jul-16,-,-,SPY-BN
DQ105943,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R76
DQ105944,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R81
DQ105945,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Capra hircus,19428313,R82
DQ105946,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Capra hircus,19428313,R98
DQ105947,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R105
DQ105948,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R107
DQ105949,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R109
DQ105950,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Bos taurus,19428313,R110
DQ105951,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Bos taurus,19428313,R114
DQ105952,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R116
DQ105953,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R117
DQ105954,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Capra hircus,19428313,R121
DQ105955,AL_Arctic_AL1a,Arctic AL1a,IND,India,Kerala,2004,2004,2004,446,23-Jul-05,26-Jul-16,Bos taurus,19428313,R122
DQ105956,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R132
DQ105957,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R134
DQ105958,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Bos taurus,19428313,R135
DQ105959,AL_Arctic_AL1a,Arctic AL1a,IND,India,Andhra Pradesh,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R141
DQ105960,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R142
DQ105961,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R143
DQ105962,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R144
DQ105963,AL_Arctic_AL1a,Arctic AL1a,IND,India,Karnataka,2005,2005,2005,446,23-Jul-05,26-Jul-16,Canis lupus familiaris,19428313,R145
EF460817,AL_Arctic_A,Arctic A,-,Norway,Svalbard,1987,1987,1987,441,01-Mar-08,01-Mar-08,Vulpes lagopus,-,RV2302
JN258518,AL_Arctic_A,Arctic A,GRL,Greenland,-,2001,2001,2001,440,07-Dec-11,25-Jul-16,-,22100340,01V891GRN
DQ991115,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2006,2006,2006,434,23-Oct-06,14-Jul-16,Capra hircus,-,MVCGB13
DQ280338,AL_Arctic_A,Arctic A,IND,India,-,-,-,2005,431,28-Dec-05,26-Jul-16,Homo sapiens,16504574,-
DQ280344,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,429,28-Dec-05,26-Jul-16,Homo sapiens,16504574,-
DQ280337,AL_Arctic_A,Arctic A,IND,India,-,-,-,2005,426,28-Dec-05,26-Jul-16,Homo sapiens,16504574,-
DQ280347,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2005,425,28-Dec-05,26-Jul-16,Homo sapiens,16504574,-
DQ063227,AL_Arctic_A,Arctic A,-,Canada,Lambton,1991,1991,1991,422,11-Jun-05,26-Jul-16,Vulpes vulpes,-,6199.91
DQ063229,AL_Arctic_A,Arctic A,-,Canada,Perth,1993,1993,1993,422,11-Jun-05,26-Jul-16,Vulpes vulpes,-,2244.93
DQ063255,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2000,2000,2000,422,11-Jun-05,26-Jul-16,Vulpes vulpes,-,4820
AY062044,AL_Arctic_AL1a,Arctic AL1a,PAK,Pakistan,-,-,-,2002,414,30-Mar-02,15-Nov-02,Capra hircus,12417947,-
DQ063228,AL_Arctic_A,Arctic A,-,Canada,Waterloo,1993,1993,1993,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,173.93
DQ063230,AL_Arctic_A,Arctic A,-,Canada,Grey,1995,1995,1995,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,3870.95
DQ063231,AL_Arctic_A,Arctic A,-,Canada,Victoria,1996,1996,1996,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,507.96
DQ063232,AL_Arctic_A,Arctic A,-,Canada,Peterborough,1996,1996,1996,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,2790.96
DQ063240,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,417
DQ063241,AL_Arctic_A,Arctic A,-,Canada,Grey,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,466
DQ063242,AL_Arctic_A,Arctic A,-,Canada,Dufferin,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,583
DQ063243,AL_Arctic_A,Arctic A,-,Canada,Wellington,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,934
DQ063244,AL_Arctic_A,Arctic A,-,Canada,Territoire-du-Nouveau-Quebec,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,1035
DQ063245,AL_Arctic_A,Arctic A,-,Canada,Grey,2000,2000,2000,412,11-Jun-05,26-Jul-16,Equus ,-,1246
DQ063246,AL_Arctic_A,Arctic A,-,Canada,Bruce,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,1278
DQ063247,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,1512
DQ063250,AL_Arctic_A,Arctic A,-,Canada,Perth,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,2847
DQ063251,AL_Arctic_A,Arctic A,-,Canada,Territoire-du-Nouveau-Quebec,2000,2000,2000,412,11-Jun-05,26-Jul-16,Canis lupus familiaris,-,3420
DQ063252,AL_Arctic_A,Arctic A,-,Canada,Peterborough,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,4261
DQ063253,AL_Arctic_A,Arctic A,-,Canada,Territoire-du-Nouveau-Quebec,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,4337
DQ063254,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2000,2000,2000,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,4456
DQ063256,AL_Arctic_A,Arctic A,-,Canada,Waterloo,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,4947
DQ063257,AL_Arctic_A,Arctic A,-,Canada,Peterborough,2000,2000,2000,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,5419
DQ063266,AL_Arctic_A,Arctic A,-,Canada,Perth,2001,2001,2001,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,5884.01
DQ063267,AL_Arctic_A,Arctic A,-,Canada,Grey,2001,2001,2001,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,7043.01
DQ063268,AL_Arctic_A,Arctic A,-,Canada,Wellington,2001,2001,2001,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,10248.01
DQ063269,AL_Arctic_A,Arctic A,-,Canada,Bruce,2001,2001,2001,412,11-Jun-05,26-Jul-16,Vulpes vulpes,-,10294.01
DQ063270,AL_Arctic_A,Arctic A,-,Canada,Huron,2001,2001,2001,412,11-Jun-05,26-Jul-16,Mephitis mephitis,-,10974.01
DQ063263,AL_Arctic_A,Arctic A,-,Canada,Dufferin,2001,2001,2001,408,11-Jun-05,26-Jul-16,Bos,-,668.01
DQ063258,AL_Arctic_A,Arctic A,-,Canada,Waterloo,2001,2001,2001,407,11-Jun-05,26-Jul-16,Mephitis mephitis,-,53.01
AY062069,AL_Arctic_AL1b,Arctic AL1b,PAK,Pakistan,-,-,-,2002,405,30-Mar-02,22-Feb-06,Capra hircus,12417947,-
AY102996,AL_Arctic_AL1a,Arctic AL1a,-,Pakistan,-,1989,1989,1989,405,30-Nov-02,24-Jul-16,Canis lupus familiaris,12436491,Rv193
AY352502,AL_Arctic_AL2,Arctic AL2,-,Russia,Chabarovsk,-,-,2004,405,01-Aug-04,26-Jul-16,Homo sapiens,15650080,RV304
AY352505,AL_Arctic_AL2,Arctic AL2,-,Russia,Primorie,-,-,2004,405,01-Aug-04,26-Jul-16,Nyctereutes procyonoides,15650080,RV303
AY352513,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,405,01-Aug-04,26-Jul-16,Rangifer tarandus,15650080,RV293
AY352514,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,405,01-Aug-04,26-Jul-16,Vulpes lagopus,15650080,RV294
DQ063260,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2001,2001,2001,405,11-Jun-05,26-Jul-16,Canis latrans,-,522.01
DQ063261,AL_Arctic_A,Arctic A,-,Canada,Abitibi-Ouest,2001,2001,2001,405,11-Jun-05,26-Jul-16,Vulpes vulpes,-,623.01
MF962913,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2018,405,01-Oct-18,01-Oct-18,Canis lupus familiaris,-,R28
DQ991116,AL_Arctic_AL1a,Arctic AL1a,IND,India,"Chennai, Tamil Nadu",2005,2005,2005,404,23-Oct-06,14-Jul-16,Canis lupus familiaris,-,MVCDB14
MF962911,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2018,404,01-Oct-18,01-Oct-18,Canis lupus familiaris,-,R8
MF962912,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2018,404,01-Oct-18,01-Oct-18,Canis lupus familiaris,-,R33
MF962914,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2018,404,01-Oct-18,01-Oct-18,Canis lupus familiaris,-,R27
MF962915,AL_Arctic_AL1a,Arctic AL1a,IND,India,-,-,-,2018,404,01-Oct-18,01-Oct-18,Canis lupus familiaris,-,R10
AY352512,AL_Arctic_A,Arctic A,-,Russia,Yakutia,-,-,2004,403,01-Aug-04,26-Jul-16,Vulpes lagopus,15650080,RV251
DQ063248,AL_Arctic_A,Arctic A,-,Canada,Abitibi ,2000,2000,2000,402,11-Jun-05,26-Jul-16,Vulpes vulpes,-,1774
DQ063249,AL_Arctic_A,Arctic A,-,Canada,Nipissing,2000,2000,2000,402,11-Jun-05,26-Jul-16,Vulpes vulpes,-,2365
DQ063265,AL_Arctic_A,Arctic A,-,Canada,Minganie-Basse-Cote-Nord,2001,2001,2001,402,11-Jun-05,26-Jul-16,Vulpes vulpes,-,3447.01
DQ063259,AL_Arctic_A,Arctic A,-,Canada,Cochrane,2001,2001,2001,401,11-Jun-05,26-Jul-16,Canis lupus,-,297.01
